club,name,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,contact:facebook,phone,website,ele,gnis:feature_id,operator,fixme,USGS-LULC:CLASS,note,source,url,alt_name,USGS-LULC:CNTYNAME,USGS-LULC:LEVEL_I,USGS-LULC:LEVEL_II,USGS-LULC:STATECTY,wikidata,wikipedia,access,opening_hours,wheelchair,sport,description,fax,golf,building,LandPro08:DE3,LandPro08:LC_NAME,LandPro08:LU_NAME,LandPro08:reviewed,old_name,start_date,ownership,mobile,golf:course,golf:par,contact:website,owner,type,addr:country,LandPro08:DE5,LandPro08:LC,LandPro08:LCLU,LandPro08:LU,facebook,area,area_m2,lat,lon,province,gcid
,Town and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393991.7009731787,31.35344925396745,-84.92543323561499,Georgia,GA00385
,King and Prince Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389475.49728929746,31.28591504687706,-81.34566793709973,Georgia,GA00444
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,387636.9036090341,33.67286397894375,-84.53730977225761,Georgia,GA00198
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373937.4284151247,34.88055620897171,-83.54712400085792,Georgia,GA00393
,Green Valley Greens Golf Course,Cartersville,157,30121,GA,Rudy York Road Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371857.3629803021,34.23140171968469,-84.8307319819843,Georgia,GA00325
,Legacy Golf Links,Smyrna,1825,30080,GA,Windy Hill Road Southeast,,+1-770-434-6331,https://www.legacyfoxcreek.com/,,,,,,,LandPro08,,,,,,,,,,"Mar-Oct:7:30-21:00; Dec-Jan:8:00-19:00; Nov,Feb:8:00-20:00",,,,,,,UNDEVELOPABLE,GOLF_COURSE,,no,,,,,,,,,,,,,,,,,366950.6183091517,33.897265982214755,-84.50187615549422,Georgia,GA00309
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,,,,,,,,,,multipolygon,,AU,171,171171,171,,,364690.61696588504,33.58595700078919,-84.03260116079029,Georgia,GA00027
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,361905.01430457836,33.74236130519539,-84.29810072754839,Georgia,GA00208
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,361905.01430457836,33.74236130519539,-84.29810072754839,Georgia,GA00209
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361122.3122700448,33.43269447485989,-82.51325717908057,Georgia,GA00341
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,357600.5117754107,33.25623968490947,-84.32038667867542,Georgia,GA00180
,Fox Creek Golf Course,Smyrna,1501,30080,GA,Windy Hill Road Southeast,,+1-770-435-1000,https://www.legacyfoxcreek.com/,,326855,,,,,LandPro08,,,,,,,,,,Mo-Fr 07:30-sunset; Sa-Su 07:00-sunset,,,,,,,UNDEVELOPABLE,GOLF_COURSE,,no,,,,,,,,,,,,,,,,,356689.82292403345,33.89592412285312,-84.51238498949297,Georgia,GA00227
,Cedar Valley Golf & Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353231.3616786493,33.981982181634564,-85.25197477390596,Georgia,GA00391
,Canton Golf Club,,,,,,,+1 770 479 2772,https://cantongolfclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351142.3588832171,34.22913216575728,-84.47457500480478,Georgia,GA00275
,Washington Wilkes Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350155.7945546952,33.70166676089662,-82.69394296211487,Georgia,GA00394
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,,,,,,,,,,multipolygon,,AU,171,171171,171,,,347509.2989369225,33.24861920516819,-84.31346628031056,Georgia,GA00020
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344727.34840462665,31.27527965851062,-82.22157991539522,Georgia,GA00356
,Durham Lakes Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342804.9448219137,33.561195818116126,-84.61385387405444,Georgia,GA00434
,Unknown Golf Course,,,,,,,,,,,,,,,,https://www.lakeblackshearresort.com/golf/course-layout/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342652.4790075461,31.28391417219918,-82.22708149863901,Georgia,GA00168
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333892.34410431446,33.27541537698185,-81.94374364785868,Georgia,GA00370
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326450.3070430351,31.967824907452805,-81.14878294426566,Georgia,GA00295
,Turkey Creek Golf Course,,,,,,,,,,,,"USGS Topo map says this is the ""Fitzgerald Country Club"".  Which is correct?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312474.1867250242,31.687990946935667,-83.23795787098746,Georgia,GA00337
,Holiday Hills Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309751.65090522903,32.91722708173547,-83.30609213180513,Georgia,GA00351
,Ansley Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,multipolygon,,,,,,,,308750.62133313733,33.80219610417749,-84.37676998586174,Georgia,GA00036
,College Park Golf Course,College Park,3711,30337,GA,Fairway Drive,,+1-404-761-0731,https://www.collegeparkgolf.com/,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,305973.53014183464,33.65380911467634,-84.46699465660824,Georgia,GA00196
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,305503.9384081964,33.69269618422208,-84.30018015554688,Georgia,GA00201
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,303733.3272573011,33.30735426843443,-84.24042620276695,Georgia,GA00183
,Tunnel Hill Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300756.40127730847,34.83955637247476,-85.05010650661752,Georgia,GA00454
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,277804.38574146805,33.76824513530561,-84.33770575184099,Georgia,GA00212
,Callier Springs Golf Course,Rome,2653,30161,,Callier Springs Road Southeast,,+1-706-234-1691,http://www.callierspringscc.com/,,353558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274260.54908072297,34.232404158257715,-85.14127613820814,Georgia,GA00308
,John A. White Golf Course,Atlanta,1053,30311,GA,Cascade Cir SW,,+1-404-756-1868,https://www.jawgc.com/,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,268347.8161634121,33.72992818980126,-84.447987478277,Georgia,GA00205
,Charlie Yates Golf Course,Atlanta,10,30317,GA,Lakeside Village Drive SE,,,https://www.charlieyatesgolfcourse.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,260420.4090119604,33.74211588374043,-84.31871422285684,Georgia,GA00034
,Charlie Yates Golf Course,Atlanta,10,30317,GA,Lakeside Village Drive SE,,,https://www.charlieyatesgolfcourse.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,260420.4090119604,33.74211588374043,-84.31871422285684,Georgia,GA00033
,Louisville Golf Club,,,,,,,,,,344278,,,Other Urban or Built-up Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257009.80425974488,33.02182962747334,-82.39951510562868,Georgia,GA00156
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,245311.9629360711,33.514662954500196,-84.57172766213624,Georgia,GA00170
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,239372.86775772716,33.97102010431433,-84.10613952214254,Georgia,GA00235
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236638.00599063296,31.025979581126386,-83.847311269375,Georgia,GA00383
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,223527.468891097,33.99267730490613,-84.73498839114167,Georgia,GA00174
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,218986.0244725166,33.771398646157344,-84.14737974655411,Georgia,GA00213
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218353.81221800554,32.29915995244689,-84.0213347788427,Georgia,GA00343
,Cross Creek Golf Club,Atlanta,1211,30327,GA,Cross Creek Parkway Northwest,,+1-404-352-5612,http://crosscreekatlanta.org/amenities/golf/,,,Cross Creek Golf Club,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,215904.30650094105,33.823092559789416,-84.42670352381938,Georgia,GA00221
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,210261.4632374988,34.11329918205131,-83.86502872848477,Georgia,GA00248
,Durham Lakes Country Club,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,multipolygon,,,,,,,,206501.90669671816,33.55473368976424,-84.60570344016016,Georgia,GA00099
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201275.332384115,34.402207296250275,-83.99319481175394,Georgia,GA00334
,Turtle Cove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193643.67530004733,33.370047305222045,-83.84205280324521,Georgia,GA00147
,Pumpkinvine Golf Club,Acworth,433,30101,GA,Pumpkinvine Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190626.12368300196,34.072234114535036,-84.7610088710985,Georgia,GA00324
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186432.44917027606,32.504227564350934,-83.66524635487855,Georgia,GA00330
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171136.32813268388,31.48980377428489,-82.85569229605161,Georgia,GA00395
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,170314.56984212348,33.776199508647785,-84.13991039550945,Georgia,GA00217
,Unknown Golf Course,,,,,,,,,,,,,,Privately owned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165630.84525047248,32.71644691749228,-81.865230815499,Georgia,GA00300
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165250.85369783166,34.404080413641374,-83.98166451122249,Georgia,GA00333
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159243.17770804657,34.401551829841445,-83.98528071545464,Georgia,GA00332
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,158599.44201599585,33.59105125007221,-84.0219766505425,Georgia,GA00193
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,157817.35914414618,34.191337427260606,-84.29474143620236,Georgia,GA00272
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,154243.92774136644,33.4923428941519,-84.24616944319665,Georgia,GA00169
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,152121.16562854464,34.077982830107516,-84.54002797929921,Georgia,GA00243
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,149686.67978492114,33.31134324793243,-84.23483306168045,Georgia,GA00185
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148557.5916792329,33.03850966154539,-85.0022187085093,Georgia,GA00452
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,147275.93848227282,33.61593617987977,-84.59772481446754,Georgia,GA00195
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,141739.26244201313,34.17514520852911,-84.1985744489305,Georgia,GA00262
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,141739.26244201313,34.17514520852911,-84.1985744489305,Georgia,GA00261
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,137886.43751732406,34.135852169971514,-84.2693470912092,Georgia,GA00255
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,133901.7834058261,33.77455771930224,-84.15117373917917,Georgia,GA00215
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,128853.2939175879,33.53345886178427,-84.2923762928124,Georgia,GA00173
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,126235.95980124228,33.99417940323722,-84.72745473035735,Georgia,GA00175
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,124427.76696756395,33.300521487877816,-84.24291491041774,Georgia,GA00181
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123816.2126073784,34.40834957682031,-83.99341769708755,Georgia,GA00336
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,121036.66871512301,33.59155630171756,-84.02529598011961,Georgia,GA00192
,Durham Lakes Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119846.11427667049,33.5647024323201,-84.62023129479127,Georgia,GA00436
,Durham Lakes Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117963.3157162195,33.558973673878405,-84.61902775289303,Georgia,GA00435
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,117823.14103369525,34.060105789667794,-83.91690870176554,Georgia,GA00460
,Chateau Elan Golf Club - Executive Par 3 Course,Braselton,6060,30517,GA,Golf Club Drive,,+1-678-425-6050,https://golf.chateauelan.com/,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,115875.16109589665,34.10522492212582,-83.81748789765443,Georgia,GA00246
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108743.53942767119,34.40612818826644,-83.98827835829228,Georgia,GA00335
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104591.00831173465,32.60618561674575,-83.58886181010332,Georgia,GA00404
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,104235.39636840716,33.7750295033084,-84.12971221802513,Georgia,GA00292
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101655.19002376255,31.292023011137797,-81.34686541570726,Georgia,GA00445
,Godwin Creek Golf Course,Columbus,403,31904,,42nd Street,,+1-706-324-0583,https://www.forekidscolumbus.com/,,357255,,,Other Urban or Built-up Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98621.99685855344,32.504001717232946,-84.9864305574611,Georgia,GA00154
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,95889.41951855134,33.773690824737216,-84.1327742905378,Georgia,GA00216
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94536.4136868794,34.397436523094164,-83.99540678258144,Georgia,GA00396
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,87958.11263728703,34.31107332018386,-84.60594047919217,Georgia,GA00288
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,,,,,,,,,,multipolygon,,AU,171,171171,171,,,83934.58411001552,34.07528779231405,-84.1022141935783,Georgia,GA00046
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,83607.16092903563,34.293504298664566,-84.61190217187504,Georgia,GA00278
,Teaver Golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83000.98853742145,33.019605966491824,-85.12878296913858,Georgia,GA00331
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,76996.34267535081,34.06904154923975,-84.09790089788166,Georgia,GA00240
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,76717.97434728483,34.138228879655244,-84.26642875246965,Georgia,GA00254
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75013.6216712508,31.284515486867335,-81.35495012602709,Georgia,GA00451
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,70513.4957204811,34.12065831605151,-83.86076284510759,Georgia,GA00250
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,68866.89199471347,34.13994236609781,-84.26399161345486,Georgia,GA00257
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,66599.96780980089,33.531794718984536,-84.30159233551363,Georgia,GA00171
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,66186.2944776666,34.300753747167256,-84.60014568551505,Georgia,GA00281
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,63863.14332018135,34.11512160115728,-83.86267123483229,Georgia,GA00247
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,61822.75352082405,34.05689950644619,-83.899458674874,Georgia,GA00237
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,60348.62704381518,34.07305128542165,-84.09596295645504,Georgia,GA00242
,The Villages of East Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58543.29194195514,33.74262386531006,-84.31273750289049,Georgia,GA00303
,The Villages of East Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58543.29194195514,33.74262386531006,-84.31273750289049,Georgia,GA00304
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,57542.01562150599,34.15473988234866,-84.11871784564032,Georgia,GA00260
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,53856.17989208622,33.30147314312702,-84.24797500348299,Georgia,GA00182
,Noonan Golf Facility,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,PARKS,PARKS,no,,,,,,,,,,,,,,,,,47396.659756518646,33.78747329550123,-84.40302850016124,Georgia,GA00291
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,47234.39369997443,34.29544111127539,-84.59796050314917,Georgia,GA00279
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,45907.20211623417,33.31014854541423,-84.22812553785836,Georgia,GA00184
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,44512.510868045276,34.139612088702904,-84.28281942121762,Georgia,GA00256
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,43787.18047669137,34.072750090068965,-84.099353176333,Georgia,GA00241
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,43452.59983933239,34.1191337681824,-83.85797887216572,Georgia,GA00249
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,42166.08074605089,34.13927064780895,-84.26086796252416,Georgia,GA00293
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,41446.14485534341,34.30635305969255,-84.60501552431575,Georgia,GA00285
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,40659.56659926293,33.31468228522428,-84.23355171973853,Georgia,GA00186
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,40648.723187138174,33.9061545893236,-83.76669611627129,Georgia,GA00228
,Unknown Golf Course,,,,,,,,,,,,,,,LandPro08,,,,,,,,,,,,,,,,,UNDEVELOPABLE,GOLF_COURSE,GOLF_COURSE,no,,,,,,,,,,,,,,,,,35645.3376980936,34.18325108112944,-84.20325405280595,Georgia,GA00265
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35472.28828336435,31.282525162098676,-81.35005884376686,Georgia,GA00447
