# de trous,# of Holes,Address,Adresse,Club Type,Course Par,Emplacement,Location,Par du parcours,Phone,Site Web,Total Yards,Type de club,Téléphone,Verges totales,Website,url
,18,"https://www.google.com/maps/place/465 Brandy Cove Road 465 Brandy Cove Road St. Andrews,NB E5B 2L6",,Public,Par 72,,"St. Andrews, NB",,5065297142,,7135,,,,https://algonquinresort.com,https://www.golfcanada.ca/golf-facility/algonquin-golf-course-en/
,9,"https://www.google.com/maps/place/76 Golf Links Road  Fenelon Falls,ON K0M 1N0",,Public,Par 72,,"Fenelon Falls, ON",,—,,5678,,,,,https://www.golfcanada.ca/golf-facility/sturgeon-point-golf-club-en/
,18,—,,Semi-private,Par 72,,"Dorchester, ON",,—,,5818,,,,,https://www.golfcanada.ca/golf-facility/dorchester-country-club-en/
,18,"https://www.google.com/maps/place/51 Golf Course Road  Janetville,ON L0B 1K0",,Semi-private,Par 72,,"Janetville, ON",,(705) 328-3949,,6507,,,,,https://www.golfcanada.ca/golf-facility/wolf-run-golf-club-en/
,18,"https://www.google.com/maps/place/301 Mtée. Outaouais  Rockland,ON K4K 1K3",,Public,,,"Rockland, ON",,6134464490,,,,,,https://www.golfrockland.ca,https://www.golfcanada.ca/golf-facility/rockland-club-de-golf-en/
,18,"https://www.google.com/maps/place/PO Box 10  Bath,ON K0H 1G0",,Semi-private,Par 72,,"Bath, ON",,(613) 352-5152,,6534,,,,https://www.loyalistcc.com,https://www.golfcanada.ca/golf-facility/loyalist-country-club-en/
,18,"https://www.google.com/maps/place/3000 11 Line N  Oro-Medonte,ON L0L 1T0",,Semi-private,Par 71,,"Oro-Medonte, ON",,705-325-0678,,6261,,,,,https://www.golfcanada.ca/golf-facility/braestone-club-en/
,18,"https://www.google.com/maps/place/2662 Brittania Rd,  Burlington,ON L7P 0G3",,Public,Par 71,,"Burlington, ON",,(905) 335-6181,,6156,,,,,https://www.golfcanada.ca/golf-facility/lowville-golf-club-en/
,18,"https://www.google.com/maps/place/Site 631 Comp 44 RR1  Lac La Biche,AB T0A 2C1",,Semi-private,Par 72,,"Lac La Biche, AB",,(780) 623-4288,,6481,,,,https://www.golflaclabiche.com,https://www.golfcanada.ca/golf-facility/lac-la-biche-golf-country-club-en/
,18,"https://www.google.com/maps/place/6 Chemin du Golf  Messines,QC J0X 2J0",,Public,Par 72,,"Messines, QC",,(819) 449-2554,,6420,,,,,https://www.golfcanada.ca/golf-facility/algonquin-club-de-golf-en/
,18,"https://www.google.com/maps/place/PO Box 2040  Rimbey,AB T0C 2J0",,Public,Par 34,,"Rimbey, AB",,(403) 843-2724,,34,,,,,https://www.golfcanada.ca/golf-facility/rimbey-golf-course-en/
,18,"https://www.google.com/maps/place/PO Box 1886  Cardston,AB T0K 0K0",,Public,Par 71,,"Cardston, AB",,(403) 653-4198,,6782,,,,https://www.golfleecreek.com,https://www.golfcanada.ca/golf-facility/lee-creek-valley-golf-course-en/
,—,—,,Public,Par —,,—,,—,,—,,,,,https://www.golfcanada.ca/golf-facility/en/
,18,"https://www.google.com/maps/place/201 Fairway Dr.  Fernie,BC V0B 1M5",,Semi-private,Par 70,,"Fernie, BC",,250-423-7773,,6570,,,,https://www.golffernie.com,https://www.golfcanada.ca/golf-facility/fernie-golf-country-club-en/
,18,"https://www.google.com/maps/place/4282 Monck Rd  Orillia,ON L3V 6H5",,Public,Par 75,,"Orillia, ON",,—,,6552,,,,,https://www.golfcanada.ca/golf-facility/scottish-highlands-golf-orillia-en/
,—,"https://www.google.com/maps/place/6280 Merrit-Kamloops, BC-5A  Quilchena,BC V0E 2R0",,Public,Par 72,,"Quilchena, BC",,(236)575-2244,,7399,,,,,https://www.golfcanada.ca/golf-facility/sagebrush-golf-club-en/
,18,"https://www.google.com/maps/place/201 Pinewood Park Drive  North Bay,ON P1B 8Z4",,Public,Par 56,,"North Bay, ON",,—,,3197,,,,,https://www.golfcanada.ca/golf-facility/pinewood-park-golf-course-en/
,9,"https://www.google.com/maps/place/6000 Admiral Blvd.  Delta,BC V4K 5G7",,Public,Par 58,,"Delta, BC",,(604) 946-1244,,3642,,,,https://www.covelinks.com,https://www.golfcanada.ca/golf-facility/the-links-at-hampton-cove-cove-links-en/
,18,"https://www.google.com/maps/place/PO Box 723  Campbell River,BC V9W 6J3",,Semi-private,Par 72,,"Campbell River, BC",,(250) 923-3673,,6696,,,,https://www.storeycreek.bc.ca,https://www.golfcanada.ca/golf-facility/storey-creek-golf-club-en/
,27,"https://www.google.com/maps/place/PO  Box 5503  High River,AB T1V 1M6",,Semi-private,,,"High River, AB",,403-652-3644,,,,,,https://www.highwoodgolf.com,https://www.golfcanada.ca/golf-facility/highwood-golf-en/
,9,"https://www.google.com/maps/place/PO Box 236  Honeymoon Bay,BC V0R 1Y0",,Public,Par 72,,"Honeymoon Bay, BC",,(250) 749-6768,,6518,,,,https://www.marchmeadowsgolf.com,https://www.golfcanada.ca/golf-facility/march-meadows-golf-club-en/
,18,"https://www.google.com/maps/place/1760 Chemin du Golf  Mont Tremblant,QC J8E 2K6",,Semi-private,Par 72,,"Mont Tremblant, QC",,8194252772,,6581,,,,,https://www.golfcanada.ca/golf-facility/la-bete-club-de-golf-en/
,18,"https://www.google.com/maps/place/PO Box 451  Yarmouth,NS B5A 4B4",,Public,Par 72,,"Yarmouth, NS",,(902) 742-2161,,6105,,,,https://www.yarmouthlinks.org,https://www.golfcanada.ca/golf-facility/yarmouth-links-en/
,18,"https://www.google.com/maps/place/40292 Jamestown Rd.  Wingham,ON N0G 2W0",,Public,Par 70,,"Wingham, ON",,(519) 357-2179,,6310,,,,,https://www.golfcanada.ca/golf-facility/wingham-golf-curling-club-en/
,18,"https://www.google.com/maps/place/PO Box 568  Vilna,AB T0A 3L0",,Public,Par 0,,"Vilna, AB",,(780) 636-3660,,0,,,,,https://www.golfcanada.ca/golf-facility/vilna-golf-course-en/
,18,"https://www.google.com/maps/place/Box 163  Irma,AB T0B 2H0",,Public,Par —,,"Irma, AB",,(780) 754-2184,,—,,,,,https://www.golfcanada.ca/golf-facility/irma-golf-club-en/
,18,"https://www.google.com/maps/place/55 , chemin du Golf  Farnham,QC J2N 2P9",,Semi-private,Par 71,,"Farnham, QC",,(450) 293-3171,,6411,,,,https://www.farnhamgolf.com,https://www.golfcanada.ca/golf-facility/farnham-club-de-golf-en/
,18,"https://www.google.com/maps/place/781 Crescent Drive  Winnipeg,MB R3T 1X3",,Public,Par —,,"Winnipeg, MB",,(204) 986-5911,,—,,,,,https://www.golfcanada.ca/golf-facility/crescent-drive-golf-course-en/
18,,,"https://www.google.com/maps/place/781 Crescent Drive  Winnipeg,MB R3T 1X3",,,"Winnipeg, MB",,Par —,,,,Public,(204) 986-5911,—,,https://www.golfcanada.ca/fr/golf-facility/crescent-drive-golf-course-fr/
,18,"https://www.google.com/maps/place/38302 Range Rd 283  Red Deer,AB T4N 5E4",,Public,Par 72,,"Red Deer, AB",,4033425995,,6763,,,,,https://www.golfcanada.ca/golf-facility/alberta-springs-golf-course-en/
,18,"https://www.google.com/maps/place/555 Lakeside Greens Dr.  Chestermere,AB T1X 1C5",,Semi-private,Par 71,,"Chestermere, AB",,(403) 569-9165,,6744,,,,https://www.lakesidegreens.com,https://www.golfcanada.ca/golf-facility/lakeside-golf-club-en/
,18,"https://www.google.com/maps/place/16082 Woolgar Road  Crawford Bay,BC V0B 1E0",,Semi-private,Par 71,,"Crawford Bay, BC",,250 227 9362,,6601,,,,https://www.kokaneesprings.com,https://www.golfcanada.ca/golf-facility/kokanee-springs-resort-by-pinnacle-lifestyles-en/
,18,"https://www.google.com/maps/place/#1  6000 - 50th Ave  Lacombe,AB T4L 1K7",,Public,Par 71,,"Lacombe, AB",,(403) 782-3956,,6355,,,,https://www.golflacombe.com,https://www.golfcanada.ca/golf-facility/lacombe-golf-country-club-en/
,18,"https://www.google.com/maps/place/Club Drive, PO Box 1181  Killarney,MB R0K 1G0",,Public,Par 71,,"Killarney, MB",,(204) 523-8277,,6180,,,,,https://www.golfcanada.ca/golf-facility/killarney-lakeside-golf-club-en/
36,,,"https://www.google.com/maps/place/82 Dewars Lane  Gerogetown Royalty,PE C0A 1G0",,,"Gerogetown Royalty, PE",,Par 72,,https://www.golflinkspei.com,,Public,800-235-8909,6541,,https://www.golfcanada.ca/fr/golf-facility/brudenell-golf-course-fr/
,27,"https://www.google.com/maps/place/4740 High Rd 4740 High Rd Gloucester,ON K1X 1B3",,Semi-private,,,"Gloucester, ON",,613 822-6742,,,,,,https://www.falconridgegolf.ca,https://www.golfcanada.ca/golf-facility/falcon-ridge-golf-club-en/
,18,"https://www.google.com/maps/place/6449 Cherry Creek Rd  Port Alberni,BC V9Y 8T3",,Public,Par 70,,"Port Alberni, BC",,(250) 723-7111,,6242,,,,https://www.albernigolf.com,https://www.golfcanada.ca/golf-facility/alberni-golf-club-en/
,36,"https://www.google.com/maps/place/82 Dewars Lane  Gerogetown Royalty,PE C0A 1G0",,Public,Par 72,,"Gerogetown Royalty, PE",,800-235-8909,,6541,,,,https://www.golflinkspei.com,https://www.golfcanada.ca/golf-facility/brudenell-golf-course-en/
,18,"https://www.google.com/maps/place/13717 Golf Course Road  Fort St. John,BC V1J 8K8",,Public,Par 72,,"Fort St. John, BC",,(250) 785-5566,,6779,,,,https://www.lakepoint.ca,https://www.golfcanada.ca/golf-facility/lakepoint-golf-country-club-en/
,18,"https://www.google.com/maps/place/3388 72nd Street  Delta,BC V4K 3N2",,Public,Par 72,,"Delta, BC",,(604) 952-0999,,6797,,,,https://www.kingslinks.ca,https://www.golfcanada.ca/golf-facility/kings-links-by-the-sea-en/
,18,"https://www.google.com/maps/place/19 Gosling Way SE  Calgary,AB T2B 3V7",,Semi-private,Par 70,,"Calgary, AB",,(403) 272-9709,,6371,,,,https://www.inglewoodgolfclub.ca,https://www.golfcanada.ca/golf-facility/inglewood-golf-curling-club-en/
,18,"https://www.google.com/maps/place/68 William Bell Dr  Hampton,NB E5N 6B3",,Semi-private,Par 72,,"Hampton, NB",,(506) 832-5045,,6506,,,,https://www.hamptongolf.ca,https://www.golfcanada.ca/golf-facility/hampton-golf-course-en/
,18,"https://www.google.com/maps/place/Box 97  Falcon Lake,MB R0E 0N0",,Public,Par 72,,"Falcon Lake, MB",,2043492554,,6922,,,,https://www.falconlakegolfcourse.com,https://www.golfcanada.ca/golf-facility/falcon-lake-golf-course-en/
,18,"https://www.google.com/maps/place/PO Box 791  Chester,NS B0J 1J0",,Semi-private,Par 70,,"Chester, NS",,(902) 275-2434,,6072,,,,https://www.chestergolfclub.ca,https://www.golfcanada.ca/golf-facility/chester-golf-club-en/
,18,"https://www.google.com/maps/place/2264 Huron Township Concession 12  Kincardine,ON N2Z 2X3",,Semi-private,Par 72,,"Kincardine, ON",,(519) 395-5555,,6429,,,,https://www.ainsdalegolf.on.ca,https://www.golfcanada.ca/golf-facility/ainsdale-golf-course-en/
,18,"https://www.google.com/maps/place/5292 route de Fossambault  Sainte-Catherine-de-la-Jacques-Cartier,QC G3N 1V4",,Public,Par 72,,"Sainte-Catherine-de-la-Jacques-Cartier, QC",,(418) 875-2078,,6274,,,,,https://www.golfcanada.ca/golf-facility/lac-st-joseph-club-de-golf-du-en/
,9,"https://www.google.com/maps/place/2 Golf Course Trail PO Box 121 Kincardine,ON N2Z 2Y6",,Public,Par 72,,"Kincardine, ON",,(519) 396-2112,,6040,,,,https://www.kincardinegolfclub.com,https://www.golfcanada.ca/golf-facility/kincardine-golf-club-en/
,9,"https://www.google.com/maps/place/Box 798  Whitewood,SK S0G 5C0",,Public,Par 68,,"Whitewood, SK",,(306) 735-2383,,5436,,,,,https://www.golfcanada.ca/golf-facility/whitewood-golf-country-club-en/
,18,"https://www.google.com/maps/place/Po Box 2, 51 Holcroft Street,  Ingersoll,ON N5C 3K1",,Public,Par 72,,"Ingersoll, ON",,519-485-3030,,6372,,,,https://ingersollgolf.com,https://www.golfcanada.ca/golf-facility/ingersoll-golf-country-club-en/
,9,"https://www.google.com/maps/place/2695 Park Royale Way PO Box 26, Group 210 RR #2 Winnipeg,MB R3C 2E6",,Public,Par 72,,"Winnipeg, MB",,(204) 697-4976,,6190,,,,https://www.theplayerscourse.ca,https://www.golfcanada.ca/golf-facility/the-players-course-en/
,18,"https://www.google.com/maps/place/146 Chemin du Golf  Amqui,QC G5J 2A7",,Public,Par 72,,"Amqui, QC",,(418) 629-2180,,6376,,,,https://www.golfrevermont.com,https://www.golfcanada.ca/golf-facility/revermont-club-de-golf-en/
,18,"https://www.google.com/maps/place/44001 Dunbow Road East  Foothills,AB T1S 4X7",,Private,Par 72,,"Foothills, AB",,(403) 254-0241,,6882,,,,https://www.carnmoney.com,https://www.golfcanada.ca/golf-facility/carnmoney-golf-club-en/
,18,"https://www.google.com/maps/place/59 Cambridge  Hudson,QC J0P 1H0",,Public,Par 72,,"Hudson, QC",,450-458-1997,,6952,,,,https://www.falcongolf.ca,https://www.golfcanada.ca/golf-facility/falcon-club-de-golf-le-en/
,9,"https://www.google.com/maps/place/7 Beach Rd PO Box 726 Terrace Bay,ON P0T 2W0",,Public,Par 72,,"Terrace Bay, ON",,(807) 825-3844,,6312,,,,https://www.terracebaygolf.ca,https://www.golfcanada.ca/golf-facility/aguasabon-golf-club-en/
,18,"https://www.google.com/maps/place/PO Box 182  Eaglesham,AB T0H 1H0",,Public,Par 0,,"Eaglesham, AB",,(780) 359-2520,,0,,,,,https://www.golfcanada.ca/golf-facility/lakeside-golf-country-club-en/
,18,"https://www.google.com/maps/place/15, CHEMIN DU GOLF  SAINT-GÉDÉON,QC G0W 2P0",,Public,Par 72,,"SAINT-GÉDÉON, QC",,(418) 345-8302,,6664,,,,https://www.golflacstjean.qc.ca,https://www.golfcanada.ca/golf-facility/lac-st-jean-club-de-golf-en/
,18,"https://www.google.com/maps/place/2021 Main Street  Winnipeg,MB R2V 2B9",,Public,Par 69,,"Winnipeg, MB",,(204) 986-5679,,5670,,,,,https://www.golfcanada.ca/golf-facility/kildonan-park-golf-course-en/
,18,"https://www.google.com/maps/place/PO Box 212  Ituna,SK S0A 1N0",,Public,Par —,,"Ituna, SK",,(306) 795-3460,,—,,,,,https://www.golfcanada.ca/golf-facility/ituna-district-golf-country-club-en/
,18,"https://www.google.com/maps/place/6991 Lakeshore Road, RR#2 6991 Lakeshore Road, RR#2 Forest,ON N0N 1J0",,Semi-private,Par 71,,"Forest, ON",,(519) 786-5505,,6539,,,,https://www.indianhillsgolf.ca,https://www.golfcanada.ca/golf-facility/indian-hills-golf-club-en/
,18,"https://www.google.com/maps/place/PO Box 25, Highway 22  Alder Flats,AB T0C 0A0",,Public,Par 0,,"Alder Flats, AB",,(780) 388-3060,,0,,,,,https://www.golfcanada.ca/golf-facility/fairways-west-golf-course-en/
,27,"https://www.google.com/maps/place/400 Golf Course Rd  Conestogo,ON N0B 1N0",,Semi-private,,,"Conestogo, ON",,1-888-833-8787,,,,,,https://www.golfconestoga.ca,https://www.golfcanada.ca/golf-facility/conestoga-country-club-en/
,18,"https://www.google.com/maps/place/2731 MAIN STREET  WINNIPEG,MB R2V 4T2",,Public,Par 57,,"WINNIPEG, MB",,204-339-2326,,2870,,,,https://www.shootersgolf.ca,https://www.golfcanada.ca/golf-facility/shooters-family-golf-centre-en/
18,,,"https://www.google.com/maps/place/2731 MAIN STREET  WINNIPEG,MB R2V 4T2",,,"WINNIPEG, MB",,Par 57,,https://www.shootersgolf.ca,,Public,204-339-2326,2870,,https://www.golfcanada.ca/fr/golf-facility/shooters-family-golf-centre-fr/
,9,"https://www.google.com/maps/place/1148, Route 105  Chelsea,QC J9B 1P4",,Semi-private,Par 70,,"Chelsea, QC",,(819) 827-1506,,5703,,,,https://www.larrimac.com,https://www.golfcanada.ca/golf-facility/larrimac-club-de-golf-en/
,18,"https://www.google.com/maps/place/PO Box 224  Lampman,SK S0C 1N0",,Public,Par —,,"Lampman, SK",,(306) 487-2261,,—,,,,,https://www.golfcanada.ca/golf-facility/lampman-golf-club-en/
,9,"https://www.google.com/maps/place/1700 Kingswood Way  Hanwell,NB E3C 2L4",,Public,Par 59,,"Hanwell, NB",,(506) 443-3333,,3980,,,,https://www.kingswoodpark.com/golf.php,https://www.golfcanada.ca/golf-facility/kingswood-golf-executive-en/
,18,"https://www.google.com/maps/place/PO Box 2311  Wolfville,NS B4P 2N5",,Semi-private,Par 69,,"Wolfville, NS",,(902) 681-0678,,5928,,,,https://www.kenwo.ca,https://www.golfcanada.ca/golf-facility/kenwo-golf-club-en/
18,,,"https://www.google.com/maps/place/PO Box 2311  Wolfville,NS B4P 2N5",,,"Wolfville, NS",,Par 69,,https://www.kenwo.ca,,Semi-privé,(902) 681-0678,5928,,https://www.golfcanada.ca/fr/golf-facility/kenwo-golf-club-fr/
,9,"https://www.google.com/maps/place/Beatty Street, PO Box 13 Beatty Street, PO Box 13 Indian Head,SK S0G 2K0",,Public,Par 72,,"Indian Head, SK",,(306) 695-3773,,6218,,,,https://www.golfindianheadsk.com,https://www.golfcanada.ca/golf-facility/indian-head-golf-club-en/
,27,"https://www.google.com/maps/place/R.R. #1 Dover Centre  Chatham-Kent,ON N0P 1L0",,Public,,,"Chatham-Kent, ON",,(519) 354-9500,,,,,,,https://www.golfcanada.ca/golf-facility/hidden-hills-golf-country-club-en/
27,,,"https://www.google.com/maps/place/R.R. #1 Dover Centre  Chatham-Kent,ON N0P 1L0",,,"Chatham-Kent, ON",,,,,,Public,(519) 354-9500,,,https://www.golfcanada.ca/fr/golf-facility/hidden-hills-golf-country-club-fr/
,18,"https://www.google.com/maps/place/933 Old Golf Course Road  Oliver,BC V0H 1T0",,Semi-private,Par 72,,"Oliver, BC",,(250) 498-6050,,7025,,,,https://www.fairviewmountain.com,https://www.golfcanada.ca/golf-facility/fairview-mountain-golf-club-en/
,18,"https://www.google.com/maps/place/5714 Cobble Hills Rd  Thamesford,ON N0M 2M0",,Semi-private,Par 70,,"Thamesford, ON",,1-888-833-8787,,5785,,,,,https://www.golfcanada.ca/golf-facility/cobble-hills-golf-club-en/
,27,"https://www.google.com/maps/place/5700 Wellington Rd 86  Ariss,ON N0B 1B0",,Public,,,"Ariss, ON",,519-824-1551,,,,,,,https://www.golfcanada.ca/golf-facility/ariss-valley-golf-country-club-en/
,18,"https://www.google.com/maps/place/102 Fairway Dr.  Coaldale,AB T1M 1H1",,Public,Par 71,,"Coaldale, AB",,(403) 345-2200,,6459,,,,https://www.landolakesgolf.com,https://www.golfcanada.ca/golf-facility/land-o-lakes-golf-country-club-en/
,27,"https://www.google.com/maps/place/100 Scarlett Road  Toronto,ON M6N 4K2",,Private,,,"Toronto, ON",,(416) 767-2175,,,,,,https://www.lambtongolf.com,https://www.golfcanada.ca/golf-facility/lambton-golf-country-club-en/
,27,"https://www.google.com/maps/place/1700 Kingswood Way 1700 Kingswood Way Hanwell,NB E3C 2L4",,Semi-private,Par 71,,"Hanwell, NB",,5064433334,,7001,,,,https://www.kingswoodpark.com,https://www.golfcanada.ca/golf-facility/kingswood-golf-en/
,18,S0G 3M0,,Public,Par —,,—,,—,,—,,,,,https://www.golfcanada.ca/golf-facility/kemoca-golf-club-en/
,9,"https://www.google.com/maps/place/10 Como Golf Road  Hudson,QC J0P 1H0",,Private,Par 70,,"Hudson, QC",,(438) 500-1099,,5704,,,,https://www.comogolf.com,https://www.golfcanada.ca/golf-facility/como-golf-club-en/
18,,,"https://www.google.com/maps/place/592 Westover Rd  Troy,ON L0R 2B0",,,"Troy, ON",,Par 72,,https://www.golfcenturypines.com,,Public,(905) 627-9917,6605,,https://www.golfcanada.ca/fr/golf-facility/century-pines-golf-club-fr/
,18,"https://www.google.com/maps/place/1145 Chemin d'Aylmer  Gatineau,QC J9H 7L1",,Public,Par 71,,"Gatineau, QC",,(819) 777-0449,,6411,,,,,https://www.golfcanada.ca/golf-facility/champlain-club-de-golf-en/
,18,"https://www.google.com/maps/place/592 Westover Rd  Troy,ON L0R 2B0",,Public,Par 72,,"Troy, ON",,(905) 627-9917,,6605,,,,https://www.golfcenturypines.com,https://www.golfcanada.ca/golf-facility/century-pines-golf-club-en/
,9,"https://www.google.com/maps/place/PO Box 164  Kapuskasing,ON P5N 2Y3",,Semi-private,Par 72,,"Kapuskasing, ON",,(705) 335-3411,,6374,,,,,https://www.golfcanada.ca/golf-facility/kapuskasing-golf-club-en/
,9,"https://www.google.com/maps/place/Hwy # 3 East, PO Box 58  Rock Creek,BC V0H 1Y0",,Public,Par 72,,"Rock Creek, BC",,(250) 446-2826,,6382,,,,https://www.kettlevalleygolfclub.com,https://www.golfcanada.ca/golf-facility/kettle-valley-golf-club-en/
,18,"https://www.google.com/maps/place/400 Walford Road East  Sudbury,ON P3E 2G9",,Private,Par 72,,"Sudbury, ON",,(705) 522-8580,,6656,,,,,https://www.golfcanada.ca/golf-facility/idylwylde-golf-country-club-en/
,9,"https://www.google.com/maps/place/136 Herring Cove Road (Herring Cove Provincial Park)  Welshpool,NB E5E 1B8",,Public,Par 72,,"Welshpool, NB",,(502) 752-7041,,6329,,,,https://www.campobello.com,https://www.golfcanada.ca/golf-facility/herring-cove-provincial-park-golf-club-en/
,9,"https://www.google.com/maps/place/2 Sunnyside Dr  Rimbey,AB T0C 2J0",,Public,Par —,,"Rimbey, AB",,—,,—,,,,,https://www.golfcanada.ca/golf-facility/gull-lake-golf-course-en/
,18,"https://www.google.com/maps/place/PO Box 1993 113th St Fairview,AB T0H 1L0",,Public,Par 71,,"Fairview, AB",,(780) 835-2844,,6141,,,,,https://www.golfcanada.ca/golf-facility/fairview-golf-club-en/
,27,"https://www.google.com/maps/place/550 Centennial Park Bvd  Toronto,ON M9C 5R5",,Public,,,"Toronto, ON",,(416) 620-1392,,,,,,,https://www.golfcanada.ca/golf-facility/centennial-park-golf-centre-en/
27,,,"https://www.google.com/maps/place/550 Centennial Park Bvd  Toronto,ON M9C 5R5",,,"Toronto, ON",,,,,,Public,(416) 620-1392,,,https://www.golfcanada.ca/fr/golf-facility/centennial-park-golf-centre-fr/
,18,"https://www.google.com/maps/place/56 Cedarhill Dr  Nepean,ON K2R 1C5",,Semi-private,Par 70,,"Nepean, ON",,(613) 825-2186,,5969,,,,https://www.cedarhillgolf.com,https://www.golfcanada.ca/golf-facility/cedarhill-golf-country-club-en/
,18,"https://www.google.com/maps/place/PO Box 388  Goose Bay,NL A0P 1C0",,Public,Par 71,,"Goose Bay, NL",,(709) 896-2112,,6289,,,,https://www.theamarukgolfcourse,https://www.golfcanada.ca/golf-facility/amaruk-golf-club-en/
,18,"https://www.google.com/maps/place/PO Box 104  Rycroft,AB T0H 3A0",,Public,Par —,,"Rycroft, AB",,(780) 765-2228,,—,,,,,https://www.golfcanada.ca/golf-facility/sylvan-meadows-golf-country-club-en/
,9,"https://www.google.com/maps/place/709 Hwy 38 S, PO Box 728  Kelvington,SK S0A 1W0",,Public,Par 72,,"Kelvington, SK",,(306) 327-4213,,6342,,,,,https://www.golfcanada.ca/golf-facility/kelvington-golf-club-en/
,18,"https://www.google.com/maps/place/7000 CAMPEAU DR.  Kanata,ON K2T 0A3",,Semi-private,Par 70,,"Kanata, ON",,(613) 592-9417,,6719,,,,https://www.clublink.ca,https://www.golfcanada.ca/golf-facility/kanata-golf-country-club-en/
,9,"https://www.google.com/maps/place/800 Latchford Street  Haileybury,ON P0J1K0",,Public,Par 72,,"Haileybury, ON",,7056723455,,5960,,,,,https://www.golfcanada.ca/golf-facility/haileybury-golf-club-en/
,27,"https://www.google.com/maps/place/181 Rue Richelieu 181 Rue Richelieu La Malbaie,QC G5A 1X7",,Public,,,"La Malbaie, QC",,(418) 665-2526,,,,,,,https://www.golfcanada.ca/golf-facility/fairmont-le-manoir-richelieu-club-de-golf-en/
,18,"https://www.google.com/maps/place/PO Box 419  Southampton,ON N0H 2L0",,Public,Par 72,,"Southampton, ON",,(519) 797-3338,,6286,,,,,https://www.golfcanada.ca/golf-facility/chippewa-golf-country-club-en/
,18,"https://www.google.com/maps/place/55 Mac Frost Way  Scarborough,ON M1X 1N6",,Private,Par 71,,"Scarborough, ON",,(416) 293-4161,,6675,,,,https://www.cedarbraegolf.com,https://www.golfcanada.ca/golf-facility/cedar-brae-golf-club-en/
,9,"https://www.google.com/maps/place/3699 20th Sideroad  Innisfil,ON L9S 2X8",,Semi-private,Par 72,,"Innisfil, ON",,(705) 722-0404,,6048,,,,,https://www.golfcanada.ca/golf-facility/allandale-golf-course-en/
,18,"https://www.google.com/maps/place/221, chemin du Golf Est,  Saint-Charles Borromée,QC J6E 8L1",,Semi-private,Par 72,,"Saint-Charles Borromée, QC",,(450) 753-7459,,6640,,,,https://www.golfjoliette.ca,https://www.golfcanada.ca/golf-facility/joliette-club-de-golf-en/
,9,"https://www.google.com/maps/place/Highway 56, P.O. Box 957  Fort Qu'Appelle,SK S0G 1S0",,Public,Par 72,,"Fort Qu'Appelle, SK",,(306) 332-2582,,6380,,,,,https://www.golfcanada.ca/golf-facility/katepwa-beach-golf-club-en/
,18,R0C 1P0,,Public,Par —,,—,,—,,—,,,,,https://www.golfcanada.ca/golf-facility/inwood-golf-country-club-en/
,45,"https://www.google.com/maps/place/5225 Fairmont Resort Road  Fairmont Hot Springs,BC V0B 1L1",,Semi-private,,,"Fairmont Hot Springs, BC",,(250) 345-6346,,,,,,https://www.fairmonthotsprings.com,https://www.golfcanada.ca/golf-facility/fairmont-hot-springs-golf-en/
,18,"https://www.google.com/maps/place/202 Dakota Dunes Way  Whitecap,SK S7K 2L2",,Public,Par 71,,"Whitecap, SK",,(306) 477-0908,,7052,,,,https://www.dakotadunes.ca,https://www.golfcanada.ca/golf-facility/dakota-dunes-golf-links-en/
,18,P0K 1A0,,Public,Par 72,,"Kirkland Lake, ON",,—,,6136,,,,,https://www.golfcanada.ca/golf-facility/kirkland-lake-golf-club-en/
,18,"https://www.google.com/maps/place/777 Clonsilla Ave., PO Box 475  Peterborough,ON K9J 6Z6",,Semi-private,Par 71,,"Peterborough, ON",,(705) 743-3737,,6419,,,,,https://www.golfcanada.ca/golf-facility/kawartha-golf-club-en/
,18,"https://www.google.com/maps/place/PO Box 99  Mount Hope,ON L0R 1W0",,Semi-private,,,"Mount Hope, ON",,(905) 679-4240,,,,,,,https://www.golfcanada.ca/golf-facility/chippewa-creek-golf-course-at-mount-hope-en/
,18,"https://www.google.com/maps/place/Box 120  Alberta Beach,AB T0E 0A0",,Public,Par 72,,"Alberta Beach, AB",,(780) 924-2421,,6286,,,,https://www.albertabeachgolf.com,https://www.golfcanada.ca/golf-facility/alberta-beach-golf-resort-en/
,18,"https://www.google.com/maps/place/P.O. Box Box 220 (Mailing)  Kahnawake,QC J0L 1B0",,Private,Par 70,,"Kahnawake, QC",,(450) 632-7200,,6466,,,,https://www.kanawakigolf.com,https://www.golfcanada.ca/golf-facility/kanawaki-golf-club-en/
,18,"https://www.google.com/maps/place/Box 220  La Salle,MB R0G 1B0",,Public,Par 71,,"La Salle, MB",,(204) 736-4079,,6591,,,,https://kingswoodgolf.ca,https://www.golfcanada.ca/golf-facility/kingswood-golf-country-club-en/
,18,"https://www.google.com/maps/place/14931 - 9th Avenue SW  Edmonton,AB T6W 1A4",,Public,Par 71,,"Edmonton, AB",,(780) 438-1800,,6521,,,,https://www.jagaregolf.com,https://www.golfcanada.ca/golf-facility/jagare-ridge-golf-club-en/
,27,"https://www.google.com/maps/place/102 Main Street South  Forest,ON N0N 1J0",,Semi-private,,,"Forest, ON",,(519) 786-2397,,,,,,,https://www.golfcanada.ca/golf-facility/forest-golf-club-inn-en/
